timestamp,open,high,low,close,volume,ema20,ema50,ema200,vwap,rsi,macd,macd_signal,macd_hist,roc,atr,bb_width,rolling_std,dist_ema20,dist_vwap,higher_high,lower_low,rolling_volume_avg
2025-10-03 14:10:00+05:30,1364.3,1364.4,1363.1,1363.4,95724.0,1365.986911113632,1367.211378064197,1363.9117556921692,1360.6724357565408,34.159191653956654,-1.0249753329007945,-0.7431283985064064,-0.281846934394388,-0.4163318968665397,1.6406102903930806,0.005527841461867253,1.888517937428622,-2.5869111136319134,2.7275642434592555,False,True,126703.9
2025-10-03 14:15:00+05:30,1363.5,1365.5,1363.4,1364.5,189913.0,1365.8453005313813,1367.10504951266,1363.9176088693616,1360.686886689153,41.024584233101024,-1.0142148988763893,-0.797345698580403,-0.21686920029598622,-0.27771687495431463,1.6734238410792828,0.00565860360048602,1.9331063085070892,-1.3453005313813264,3.8131133108470294,True,False,130987.3
2025-10-03 14:20:00+05:30,1364.6,1364.7,1364.0,1364.2,64897.0,1365.6886052426782,1366.9911260023596,1363.920418731358,1360.691583020845,39.80551948991247,-1.0181579787845294,-0.8415081546212284,-0.176649824163301,-0.1756183228450059,1.6038935667164802,0.005812677873719515,1.9855163056471068,-1.4886052426782044,3.508416979155072,False,False,128805.25
2025-10-03 14:25:00+05:30,1364.2,1364.8,1364.2,1364.5,107804.0,1365.5754047433757,1366.8934347865809,1363.9261857091556,1360.6997883351598,41.67208700612724,-0.9857127225438944,-0.8703490682057616,-0.11536365433813278,-0.10980966325037089,1.5321868833795822,0.005716761909287262,1.9524599867836927,-1.0754047433756568,3.8002116648401625,True,False,123711.9
2025-10-03 14:30:00+05:30,1364.4,1365.8,1364.2,1365.6,98199.0,1365.5777471487684,1366.8427118537738,1363.9428405777212,1360.7086029708269,48.03497511428864,-0.861310168822456,-0.8685412883291006,0.007231119506644568,0.03662735330745015,1.5370306774238913,0.005337743294714048,1.822772613353641,0.02225285123154208,4.891397029173049,True,False,122873.0
2025-10-03 14:35:00+05:30,1365.5,1366.7,1365.4,1366.6,90433.0,1365.6751045631713,1366.8331937418611,1363.9692799749578,1360.718550602704,53.04929425772495,-0.6742562003075818,-0.8296842707247969,0.15542807041721507,0.16858462215054715,1.520099914750753,0.005033832193047806,1.7188586329283833,0.9248954368285922,5.88144939729591,True,False,117846.55
2025-10-03 14:40:00+05:30,1366.6,1367.6,1366.6,1367.3,143848.0,1365.829856509536,1366.8514998696314,1364.0024214677444,1360.7369657957936,56.2329823270661,-0.46417965859018295,-0.7565833482978741,0.29240368970769115,0.13915336165224446,1.482949920839985,0.004738878104562763,1.6180543872171675,1.4701434904638973,6.56303420420636,True,False,116890.8
2025-10-03 14:45:00+05:30,1367.2,1367.5,1365.8,1366.1,248304.0,1365.855584461009,1366.8220292865087,1364.023292895926,1360.7650731244955,49.97660382873389,-0.39002647452548445,-0.6832719735433962,0.29324549901791175,0.03661394258933637,1.4984534979228465,0.004077114862382789,1.3919321104110178,0.24441553899100654,5.3349268755043795,False,True,120621.35
2025-10-03 14:50:00+05:30,1366.0,1367.7,1365.1,1366.5,345116.0,1365.9169573694842,1366.8094006870379,1364.047936747708,1360.8034586709691,51.89775130993473,-0.2955756724859384,-0.6057327133319047,0.3101570408459663,0.08056247253551696,1.5771353909283672,0.0034034785292413753,1.161841211178927,0.5830426305158198,5.696541329030879,True,True,133832.35
2025-10-03 14:55:00+05:30,1366.6,1367.8,1366.4,1367.2,159014.0,1366.0391519057239,1366.824718307154,1364.0793005611638,1360.8231479735798,55.14434170256796,-0.16236691678568604,-0.517059554022661,0.354692637236975,0.168510513590725,1.5644828630049026,0.003067735077332712,1.0471867073229637,1.1608480942761616,6.376852026420238,True,False,134912.0
2025-10-03 15:00:00+05:30,1367.4,1367.4,1365.9,1366.0,338935.0,1366.0354231527979,1366.7923764127559,1364.0984119983661,1360.8600987528907,49.034477457234125,-0.1518772430399622,-0.44402309182612126,0.29214584878615907,0.08059198476078056,1.559876944218838,0.0029917452299695873,1.0212247548869982,-0.035423152797875446,5.139901247109265,False,True,145838.3
2025-10-03 15:05:00+05:30,1366.0,1366.0,1365.0,1365.3,435022.0,1365.9653828525313,1366.7338518475499,1364.110368097885,1360.8984349259038,45.84359539620806,-0.19776849873164792,-0.39477217320722663,0.1970036744755787,0.0732976618045944,1.5198857339174925,0.00296382819824618,1.0116694124041286,-0.6653828525313656,4.401565074096197,False,True,163233.85
2025-10-03 15:10:00+05:30,1365.4,1365.4,1363.9,1365.2,426873.0,1365.8924892475284,1366.673700794705,1364.1212102063637,1360.9305381392312,45.389185030936204,-0.239446622151263,-0.36370706299603395,0.12426044084477095,0.13202288396654271,1.5184653243519572,0.0029608113887822428,1.0106433594468895,-0.6924892475283286,4.269461860768843,False,True,180207.75
2025-10-03 15:15:00+05:30,1365.2,1365.2,1364.9,1364.9,320373.0,1365.7979664620495,1366.604143900795,1364.1289593585393,1360.9553042641728,43.98074588629629,-0.29330331004825894,-0.34962631240647896,0.05632300235822002,0.02931476731404814,1.4314320868982429,0.002892566210787353,0.9873702446367308,-0.8979664620494532,3.944695735827281,False,False,184226.6
2025-10-03 15:20:00+05:30,1365.0,1365.4,1364.9,1365.1,360896.0,1365.7314934656638,1366.5451578654697,1364.1386214544743,1360.9837522480318,45.20155389527234,-0.31620181697530825,-0.34294141332024486,0.02673959634493661,0.06597273127106895,1.3649012235483684,0.002898489044218436,0.989381119687481,-0.6314934656638798,4.116247751968103,True,False,193641.5
2025-10-03 15:25:00+05:30,1365.0,1365.4,1364.0,1365.0,278839.0,1365.661827421315,1366.484563439373,1364.1471923852757,1361.003723684311,44.67728808179635,-0.338516011098136,-0.3420563328758231,0.0035403217776870943,0.03664345914253797,1.3674082790092057,0.0029038778306287507,0.9911987691649782,-0.6618274213149107,3.9962763156891015,False,True,202217.5
2025-10-06 09:15:00+05:30,1371.0,1372.6,1365.3,1369.9,494111.0,1366.0654629049993,1366.618502128025,1364.204434252089,1361.0796460318834,65.68152530834492,0.038742281382383226,-0.26589661002418186,0.3046388914065651,0.3148799062683283,1.812593401937113,0.00411036046898543,1.403246236408072,3.834537095000769,8.820353968116706,True,False,224014.2
2025-10-06 09:20:00+05:30,1369.9,1371.2,1367.7,1369.5,197192.0,1366.3925616759518,1366.731502044573,1364.2571264485857,1361.110288077127,63.560058050117334,0.301964678267268,-0.1523243523658919,0.45428903063315995,0.2122054734377432,1.9331224446558908,0.004781927148773112,1.6327890249486021,3.1074383240481893,8.389711922872948,False,False,228166.1
2025-10-06 09:25:00+05:30,1369.6,1372.4,1368.8,1369.7,107733.0,1366.7075558020517,1366.8479137290997,1364.3112843943711,1361.1285945801453,64.18298508444478,0.5207062749348097,-0.017718226905751578,0.5384245018405612,0.17552841366197391,2.0521851271804796,0.005342128514874331,1.824390309114747,2.9924441979483163,8.571405419854727,True,False,229577.6
2025-10-06 09:30:00+05:30,1369.7,1369.7,1366.6,1368.0,50098.0,1366.8306457256658,1366.8930935828605,1364.3479880322382,1361.1350465651024,55.498495098461554,0.5505385085070884,0.09593312017681643,0.454605388330272,0.13908205841446364,2.127029046667598,0.005346598144074096,1.8261640123469485,1.1693542743341823,6.864953434897643,False,True,227666.2
2025-10-06 09:35:00+05:30,1368.6,1369.4,1366.2,1366.3,46548.0,1366.7801080375073,1366.8698350109837,1364.3674110368925,1361.1403433233318,48.43998429247372,0.4320248623482712,0.16315146861110738,0.2688733937371638,-0.014635931211126607,2.2036698290484873,0.004998254917813193,1.7073663930131002,-0.480108037507307,5.159656676668192,False,True,225207.4
2025-10-06 09:40:00+05:30,1366.3,1367.8,1366.0,1366.7,71339.0,1366.7724787006018,1366.8631748144746,1364.3906208773215,1361.1478297621147,50.04975942629621,0.3661577622256118,0.20375272733400826,0.16240503489160354,-0.036571094207138444,2.174836269830735,0.004839764108753056,1.6533602148322486,-0.07247870060177775,5.552170237885321,False,True,219278.7
2025-10-06 09:45:00+05:30,1366.7,1369.0,1365.7,1368.8,56889.0,1366.9655759672112,1366.9391287433189,1364.4344952964527,1361.1548332611549,57.544111538919026,0.4779011138421083,0.25858240463562826,0.21931870920648006,0.20497803806733828,2.255205107699965,0.00480011549154121,1.6400914608610362,1.8344240327887746,7.6451667388450915,True,True,218878.3
2025-10-06 09:50:00+05:30,1368.7,1370.6,1367.9,1368.1,73360.0,1367.0736163512863,1366.984653106326,1364.47096798007,1361.1652368536584,54.60322523855686,0.5041627014179539,0.3076984639920934,0.19646423742586056,0.20508313191238692,2.286976171435669,0.004636119634315566,1.584266391737399,1.0263836487135904,6.934763146341538,True,False,217156.1
2025-10-06 09:55:00+05:30,1368.1,1368.9,1367.3,1367.8,21209.0,1367.1427957464018,1367.0166274943133,1364.5040926767858,1361.167901506782,53.34494177618885,0.49506095149695284,0.3451709614930653,0.14988999000388753,0.19044828596541663,2.2379064449045596,0.00458570019584201,1.567163041929032,0.6572042535981382,6.632098493217882,False,True,213306.6
2025-10-06 10:00:00+05:30,1367.8,1369.6,1367.3,1369.6,27800.0,1367.3768151991255,1367.1179362200264,1364.5547982222904,1361.171816730328,59.391558595064005,0.6258779741915532,0.4013123640327629,0.22456561015879034,0.3443475712506361,2.242341698839945,0.0048637759281871485,1.6623778150552095,2.223184800874378,8.42818326967199,True,False,210174.95
2025-10-06 10:05:00+05:30,1369.4,1369.6,1368.7,1369.5,22223.0,1367.5790232753993,1367.2113504859078,1364.6040042101283,1361.1751204968277,58.934579765096466,0.7132602230353768,0.46370193583328567,0.24955828720209117,0.3223207091055613,2.1464601489227966,0.005089464003144917,1.7396551382349736,1.9209767246006777,8.32487950317227,False,False,204093.7
2025-10-06 10:10:00+05:30,1369.4,1370.5,1368.3,1370.3,134052.0,1367.8381639158374,1367.3324739962643,1364.660680785152,1361.196056391572,61.487557857952915,0.837411441097629,0.5384438368861544,0.2989676042114746,0.3882783882783958,2.150284423999743,0.005375441555019532,1.837688765810618,2.4618360841625417,9.103943608427926,True,True,198381.1
2025-10-06 10:15:00+05:30,1370.4,1370.7,1367.1,1367.2,77101.0,1367.7773864000433,1367.3272789375874,1364.685947643011,1361.2061236108564,48.82157275930229,0.6778443163191241,0.5663239327727484,0.11152038354637572,-0.19709467844368778,2.2538355365711995,0.005339671237614054,1.8255067789483617,-0.5773864000432241,5.993876389143679,True,True,184980.35
2025-10-06 10:20:00+05:30,1367.2,1368.3,1366.0,1367.2,57498.0,1367.7223972190868,1367.3222876067016,1364.7109630893494,1361.212386849328,48.82157275930229,0.5451026166629163,0.562079669550782,-0.016977052887865773,-0.16794450529390437,2.257132998244682,0.005339671237614055,1.8255067789483617,-0.5223972190867698,5.987613150672132,False,True,179904.55
2025-10-06 10:25:00+05:30,1367.2,1367.5,1366.5,1367.3,28081.0,1367.6821689125072,1367.3214135829094,1364.7367246506494,1361.2154067273414,49.21296504370002,0.4428679218704019,0.538237320014706,-0.09536939814430412,-0.17522085128131026,2.1673377840843475,0.005246174189434119,1.7936276090610823,-0.38216891250726803,6.084593272658594,False,False,164361.85
2025-10-06 10:30:00+05:30,1367.2,1367.4,1366.6,1367.3,30697.0,1367.6457718732208,1367.32057383456,1364.762229878006,1361.2187043921283,49.21296504370002,0.35772258638485255,0.5021343732887353,-0.1444117869038828,-0.05116959064327409,2.0696707995069072,0.005025945181686313,1.7184586116592446,-0.3457718732208832,6.0812956078716525,False,False,144145.6
2025-10-06 10:35:00+05:30,1367.2,1367.4,1366.1,1366.3,18010.0,1367.5176031233902,1367.280551331244,1364.77753107325,1361.220473082939,45.20366686273527,0.20716458751303435,0.44314041613359517,-0.23597582862056082,0.0,2.0146943138278557,0.004840021735815761,1.6549546821546677,-1.2176031233902904,5.079526917061003,False,True,123702.45
2025-10-06 10:40:00+05:30,1366.3,1366.3,1365.5,1365.5,31290.0,1367.3254504449721,1367.2107257888422,1364.7847198187899,1361.223067602334,42.23899219067659,0.023027527570548045,0.35911783842098577,-0.3360903108504377,-0.08780273651862736,1.92793043426872,0.004703334023539475,1.6082521568415744,-1.825450444972148,4.276932397666087,False,True,109248.3
2025-10-06 10:45:00+05:30,1365.5,1365.9,1363.4,1364.1,56229.0,1367.0182646883081,1367.0887365422209,1364.7779066862647,1361.2263907205456,37.59247994334782,-0.23318273338213658,0.24065772406036132,-0.4738404574424979,-0.34336645236704433,1.9687925461066687,0.004979975899199999,1.7027844843038011,-2.918264688308227,2.8736092794542856,False,True,94014.95
2025-10-06 10:50:00+05:30,1364.3,1364.6,1363.1,1364.4,40832.0,1366.7689061465646,1366.9832958935065,1364.7741464207297,1361.2284774659513,39.13752465793747,-0.4073282912979721,0.11106052098869464,-0.5183888122866668,-0.270448066661777,1.9353073642419067,0.0051318400470288785,1.7546723340800239,-2.368906146564541,3.1715225340487905,False,True,82114.6
2025-10-06 10:55:00+05:30,1364.3,1364.8,1362.9,1364.8,103833.0,1366.5813912754631,1366.8976764467022,1364.7744036702748,1361.2340215549398,41.2268520602026,-0.5072163689667377,-0.012594857002391841,-0.4946215119643459,-0.2193303114490397,1.9327854096531893,0.005216080771236409,1.783143292051078,-1.7813912754631929,3.565978445060182,True,True,62600.7
2025-10-06 11:00:00+05:30,1364.8,1365.0,1362.5,1362.9,59887.0,1366.230782582562,1366.7409048213415,1364.755752887486,1361.2364486953516,35.06864644688709,-0.7312629669240778,-0.15632847898672902,-0.5749344879373488,-0.48919392523363303,1.9733007375351044,0.0057603539063453965,1.968730555456487,-3.330782582561824,1.6635513046485357,True,True,55735.45
2025-10-06 11:05:00+05:30,1362.8,1364.8,1362.0,1364.3,109539.0,1366.0468985270797,1366.6451830636418,1364.7512180328843,1361.2413375859821,41.949454368490734,-0.7867836580085168,-0.2824195147910866,-0.5043641432174302,-0.3797006206644804,2.0323506848540225,0.005743402532692584,1.962549362433737,-1.746898527079793,3.0586624140178174,False,True,55825.75
2025-10-06 11:10:00+05:30,1364.3,1366.1,1364.0,1366.0,189403.0,1366.0424320006912,1366.6198817670283,1364.7636437240994,1361.2554446851457,49.014818041646805,-0.6857040438094373,-0.3630764205947568,-0.32262762321468047,-0.31379989783258955,2.0371827787930146,0.005709420246583775,1.9507947098527496,-0.04243200069117847,4.744555314854324,True,False,62791.0
2025-10-06 11:15:00+05:30,1365.9,1366.0,1363.1,1364.8,573637.0,1365.9241051434824,1366.548513854596,1364.7640054780886,1361.2900704953422,44.863916723355175,-0.6944228185102475,-0.42934570017785495,-0.2650771183323925,-0.17554125219426675,2.098812580307806,0.0058357783419074405,1.993859323019,-1.1241051434824385,3.509929504657748,False,True,89145.45
2025-10-06 11:20:00+05:30,1364.7,1365.3,1364.0,1365.3,114937.0,1365.8646665583888,1366.4995525269649,1364.7693387569136,1361.297401375928,46.882407810207255,-0.6534540771106094,-0.47416737556440586,-0.17928670154620358,-0.1389701579871283,2.041754538857245,0.0058984286522595014,2.0151612838654023,-0.564666558388808,4.002598624071879,False,False,91325.35
2025-10-06 11:25:00+05:30,1365.3,1366.1,1364.8,1365.2,42318.0,1365.8013649813993,1366.4485896827703,1364.773623943412,1361.300469973222,46.51562877881037,-0.6218864982122341,-0.5037112000939715,-0.11817529811826255,-0.15358736195421052,1.9887720717960102,0.005762967853143869,1.968622614924133,-0.6013649813992288,3.8995300267779385,True,False,90596.8
2025-10-06 11:30:00+05:30,1365.0,1365.5,1362.7,1363.0,217767.0,1365.5345683165042,1366.3133508716812,1364.7559759439753,1361.309874274093,39.24197235983411,-0.7655656144802379,-0.5560820829712249,-0.209483531509013,-0.31448840781100884,2.046716923810578,0.006030028987336508,2.0594659501899253,-2.534568316504192,1.6901257259069098,False,True,97817.15
2025-10-06 11:35:00+05:30,1363.0,1363.4,1361.1,1361.5,128548.0,1365.1503237149323,1366.1245920139684,1364.7235781733884,1361.3114454340991,35.20036336857335,-0.9890684478584717,-0.6426793559486742,-0.3463890919097975,-0.35131376710824114,2.0648085721098353,0.00660137172710684,2.254079634793962,-3.650323714932256,0.1885545659008585,False,True,103184.1
2025-10-06 11:40:00+05:30,1362.2,1362.6,1360.9,1361.4,55451.0,1364.793150027796,1365.9393138957735,1364.6905077438025,1361.3117612359094,34.941991901897424,-1.1608832780225384,-0.7463201403634471,-0.41456313765909136,-0.30025631636761974,2.0387508169591197,0.006666990054796664,2.2758020564175747,-3.393150027795855,0.08823876409064724,False,True,104566.65
2025-10-06 11:45:00+05:30,1361.5,1361.5,1359.6,1360.0,129144.0,1364.3366595489583,1365.706399625351,1364.6438360249588,1361.3096066744906,31.460425266015278,-1.3939475093131932,-0.8758456141533963,-0.5181018951597969,-0.3005644747452463,2.028840044319189,0.006925857801652798,2.3633450869469583,-4.336659548958323,-1.3096066744906238,False,True,109912.7
2025-10-06 11:50:00+05:30,1359.8,1361.5,1359.7,1361.5,97353.0,1364.0665014966767,1365.541442777298,1364.6125540744617,1361.3089039581846,38.527735729424414,-1.4410041291641846,-0.988877317155554,-0.4521268120086306,-0.21254763998828086,2.0124943268678153,0.0062509917888490096,2.132369573971175,-2.566501496676665,0.19109604181539908,False,False,108077.75
2025-10-06 11:55:00+05:30,1361.5,1363.3,1361.4,1363.1,90873.0,1363.9744537350884,1365.4456999232864,1364.5975037851638,1361.3109682075594,45.037867060612236,-1.3338148241566614,-1.0578648185557755,-0.2759500056008859,-0.12456037514654295,2.004459017805819,0.0060361012600921825,2.0587556921594006,-0.8744537350885366,1.7890317924404826,True,False,108766.35
2025-10-06 12:00:00+05:30,1363.0,1363.3,1362.0,1363.0,32652.0,1363.881648617461,1365.3497901223732,1364.5816082251124,1361.3118040040292,44.71910374811668,-1.2426116384765464,-1.0948141825399298,-0.14779745593661664,0.007337295472886751,1.9541405165339714,0.005758409641863345,1.9637400540803318,-0.8816486174609963,1.6881959959707729,False,False,107524.05
2025-10-06 12:05:00+05:30,1362.8,1364.2,1362.4,1363.7,24574.0,1363.8643487491313,1365.2850924705153,1364.572836003967,1361.3127203439212,47.51920444602585,-1.1011548788872005,-1.096082321809384,-0.0050725570778165086,-0.04397859708274998,1.9431304796386846,0.0053392867265611215,1.820569965697561,-0.16434874913124986,2.3872796560788174,True,False,107348.7
2025-10-06 12:10:00+05:30,1363.5,1365.5,1363.2,1365.1,208294.0,1363.9820298206425,1365.2778339422598,1364.578081416863,1361.3247114164835,52.6815145438509,-0.8660972481102363,-1.0500853070695546,0.18398805895931836,-0.06588579795022698,1.9686211596644896,0.00490562113759109,1.672565394835241,1.1179701793573713,3.775288583516385,True,False,116228.55
2025-10-06 12:15:00+05:30,1365.1,1365.9,1364.0,1364.4,83019.0,1364.0218365043909,1365.243409081779,1364.5763094624663,1361.3297082673998,50.03153689624756,-0.7279056884062811,-0.9856493833369,0.2577436949306189,-0.029308323563881356,1.9637196482598898,0.004631293346141107,1.5789236840331133,0.3781634956092148,3.0702917326002535,True,False,119479.0
2025-10-06 12:20:00+05:30,1364.9,1365.4,1364.1,1365.2,141767.0,1364.1340425515918,1365.2417067648464,1364.5825153384617,1361.338537383222,52.94472738194422,-0.5475230625595486,-0.8980241191814298,0.35050105662188114,-0.007324397568297947,1.916311101955625,0.004584923602183123,1.5630978856107385,1.0659574484081986,3.861462616777999,False,False,125002.85
2025-10-06 12:25:00+05:30,1365.0,1365.4,1363.0,1364.5,133357.0,1364.1688956419164,1365.2126202250486,1364.581694290318,1361.3454104621833,50.18756856247075,-0.4557985202288819,-0.8095789993909203,0.35378047916203836,-0.051274538529155755,1.950860308958801,0.004607506314438755,1.5708198496328896,0.33110435808362126,3.154589537816719,False,True,128859.25
2025-10-06 12:30:00+05:30,1364.5,1365.2,1364.1,1364.8,98282.0,1364.2290008188768,1365.1964390397525,1364.5838664864343,1361.3511384283363,51.35671749880116,-0.3548086534999584,-0.7186249302127279,0.3638162767127695,0.13206162876009397,1.8900845726046107,0.00464037169863369,1.5820477236798556,0.5709991811231703,3.448861571663656,False,False,131731.75
2025-10-06 12:35:00+05:30,1364.7,1365.4,1363.8,1364.4,211369.0,1364.2452864551742,1365.1652061362329,1364.5820369691564,1361.36278138378,49.682324404587845,-0.3035509669914518,-0.6356101375684727,0.33205917057702095,0.2130003672420111,1.8693642459900055,0.004607506314438755,1.5708198496328896,0.1547135448258814,3.037218616220116,True,True,137108.55
2025-10-06 12:40:00+05:30,1364.4,1366.1,1363.6,1365.8,243120.0,1364.3933544118242,1365.1901000132434,1364.5941560042893,1361.378722525392,55.18909075901204,-0.14825162893521338,-0.5381384358418209,0.3898868069066075,0.32319670926985733,1.9144096569907194,0.004759485900867515,1.6228062114744892,1.4066455881757065,4.421277474607905,True,True,146270.2
2025-10-06 12:45:00+05:30,1365.4,1366.6,1365.3,1366.6,172953.0,1364.6035111345077,1365.2453902088025,1364.6141146510129,1361.3929541893003,58.01657735698465,0.03892878269243738,-0.4227249921349692,0.4616537748274066,0.48529411764706154,1.8705232529199505,0.005069522393866563,1.7286627779875867,1.9964888654922106,5.207045810699583,True,False,149440.9
2025-10-06 12:50:00+05:30,1366.4,1367.2,1365.5,1367.0,150751.0,1364.8317481693164,1365.3141984359083,1364.6378548037392,1361.4063237540279,59.39613195925235,0.2170453014011855,-0.2947709334277383,0.5118162348289238,0.403966213734841,1.8583430205685287,0.0052779437171697535,1.7997985998437696,2.16825183068363,5.593676245972119,True,False,147508.3
2025-10-06 12:55:00+05:30,1367.0,1368.0,1366.5,1367.7,99368.0,1365.1049150103338,1365.407759281559,1364.6683239101696,1361.41651566178,61.76399354380015,0.4099622855587768,-0.1538242896304353,0.563786575189212,0.33746606998754647,1.8327470905279195,0.005765647293516004,1.9663163529806518,2.5950849896662476,6.283484338219978,True,False,123794.85
2025-10-06 13:00:00+05:30,1367.4,1367.7,1366.6,1367.2,188237.0,1365.3044469141116,1365.4780432313019,1364.6935147170336,1361.4349787007775,59.11229954333847,0.5165500961031739,-0.01974941248371345,0.5362995085868874,0.3081438004402193,1.780408012633078,0.006047660808805523,2.062637874179283,1.895553085888423,5.765021299222553,False,False,127459.85
2025-10-06 13:05:00+05:30,1367.2,1368.9,1366.6,1368.9,274431.0,1365.646880541339,1365.612237614388,1364.7353702919886,1361.466188573487,64.6666850841911,0.7297849893091097,0.1301574678748512,0.5996275214342586,0.38131553860820677,1.8175217260164425,0.006719966594654982,2.2922478051027233,3.2531194586611036,7.433811426513103,True,False,139065.5
2025-10-06 13:10:00+05:30,1368.3,1369.7,1364.5,1366.9,1376366.0,1365.7662252516877,1365.6627381000983,1364.7569088960486,1361.5933118972234,55.17111853343995,0.7289885667291855,0.24992368764571807,0.4790648790834675,0.13185847190684274,2.059127317015271,0.00682108942966209,2.3270743434616774,1.1337747483123621,5.306688102776661,True,True,196995.45
2025-10-06 13:15:00+05:30,1366.6,1367.4,1363.3,1364.6,1312749.0,1365.6551561800984,1365.6210620961729,1364.7553476135008,1361.668056630817,46.681840174056745,0.5365812434345116,0.3072551988034768,0.22932604463103484,0.014658457930205593,2.204903937228476,0.006487655314896332,2.213571774304376,-1.0551561800984928,2.931943369182818,False,True,256205.5
2025-10-06 13:20:00+05:30,1364.7,1365.0,1363.2,1363.7,124580.0,1365.4689508296128,1365.5457263276955,1364.7448466422222,1361.6726968424607,43.83920569890054,0.3079250073099047,0.3073891605047624,0.0005358468051422927,-0.1098740111339036,2.175982227426439,0.006127334167184996,2.090807260365394,-1.768950829612777,2.027303157539336,False,True,259661.95
2025-10-06 13:25:00+05:30,1363.7,1364.9,1363.4,1364.8,81063.0,1365.4052412267924,1365.516482157982,1364.7453954318519,1361.6762308662608,48.0065248013951,0.21301855442220585,0.2885150392882511,-0.07549648486604527,0.0219860754855139,2.1276977826102645,0.00516849816587446,1.7639373571631656,-0.6052412267924865,3.123769133739188,False,False,257257.9
2025-10-06 13:30:00+05:30,1364.4,1365.0,1363.1,1365.0,147643.0,1365.366646824241,1365.4962279557083,1364.7479288106395,1361.6826437468358,48.751136318942116,0.15218850096994174,0.26124973162458925,-0.10906123065464751,0.014654161781946229,2.1114336552809663,0.0045553081711088485,1.5548633380445813,-0.36664682424088824,3.3173562531642347,True,True,259772.4
